date,region,district,market_name,commodity,unit,price_type,price_ugx,price_usd
2007-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1199.61,0.68
2007-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,241.13,0.14
2007-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1154.92,0.66
2007-05-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,315.47,0.18
2007-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,249.62,0.14
2007-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1140.15,0.65
2007-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,301.12,0.17
2007-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,222.75,0.13
2007-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,980.76,0.56
2007-07-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,348.62,0.2
2007-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,228.78,0.13
2007-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,867.82,0.49
2007-08-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,330.77,0.19
2007-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,214.87,0.12
2007-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,824.04,0.47
2007-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,314.24,0.18
2007-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,203.75,0.12
2007-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,851.94,0.49
2007-10-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,331.47,0.19
2007-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,208.5,0.12
2007-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,980.43,0.57
2007-11-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,359.61,0.21
2007-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,254.69,0.15
2007-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1018.46,0.61
2007-12-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,376.43,0.22
2007-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,274.69,0.16
2007-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1055.7,0.62
2008-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,996.01,0.58
2008-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,305.34,0.18
2008-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1150.65,0.68
2008-02-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,414.74,0.24
2008-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1011.06,0.59
2008-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,289.62,0.17
2008-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1147.43,0.67
2008-03-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,483.23,0.29
2008-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1075.24,0.64
2008-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,343.0,0.2
2008-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1121.69,0.67
2008-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1201.13,0.72
2008-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,404.27,0.24
2008-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1407.28,0.84
2008-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1214.31,0.74
2008-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,504.08,0.31
2008-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1550.1,0.95
2008-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,527.77,0.34
2008-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1146.21,0.73
2008-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,597.96,0.38
2008-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1415.31,0.91
2008-07-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,591.6,0.36
2008-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1054.29,0.64
2008-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,700.0,0.42
2008-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,514.29,0.31
2008-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,560.67,0.34
2008-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1541.3,0.93
2008-08-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,504.55,0.31
2008-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1217.66,0.76
2008-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,715.38,0.44
2008-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,576.15,0.36
2008-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,415.88,0.26
2008-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1721.01,1.07
2008-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,580.84,0.36
2008-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1358.81,0.83
2008-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,744.44,0.46
2008-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,596.67,0.37
2008-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,494.57,0.3
2008-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1749.65,1.07
2008-10-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,723.92,0.42
2008-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1570.0,0.91
2008-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1174.88,0.68
2008-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,710.0,0.41
2008-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,553.0,0.32
2008-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,604.89,0.35
2008-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1573.97,0.91
2008-11-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,755.11,0.4
2008-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1408.33,0.75
2008-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,948.89,0.5
2008-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,787.5,0.42
2008-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,643.33,0.34
2008-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,642.79,0.34
2008-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1505.25,0.8
2008-12-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,733.12,0.37
2008-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1400.0,0.71
2008-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1085.29,0.55
2008-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,775.0,0.39
2008-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,616.25,0.31
2008-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,605.78,0.31
2008-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1342.35,0.68
2009-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1500.0,0.76
2009-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1087.02,0.55
2009-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,776.92,0.4
2009-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,646.92,0.33
2009-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,503.45,0.26
2009-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1406.92,0.72
2009-02-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,437.46,0.22
2009-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1500.0,0.77
2009-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1105.84,0.57
2009-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,800.0,0.41
2009-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,620.0,0.32
2009-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,497.88,0.25
2009-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1469.82,0.75
2009-03-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,799.52,0.39
2009-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1476.92,0.73
2009-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1139.1,0.56
2009-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,800.0,0.4
2009-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,606.92,0.3
2009-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,544.41,0.27
2009-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1476.11,0.73
2009-04-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,1005.89,0.47
2009-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1454.55,0.68
2009-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1193.53,0.56
2009-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,972.73,0.45
2009-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,800.91,0.37
2009-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,753.36,0.35
2009-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1623.73,0.76
2009-05-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,1051.54,0.46
2009-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1666.67,0.74
2009-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1220.52,0.54
2009-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1100.0,0.49
2009-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,894.44,0.39
2009-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,715.92,0.32
2009-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1757.69,0.78
2009-06-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,918.24,0.43
2009-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1584.62,0.73
2009-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1148.86,0.53
2009-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1130.77,0.52
2009-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,917.69,0.42
2009-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,632.01,0.29
2009-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1701.72,0.79
2009-07-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,840.63,0.4
2009-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1538.46,0.73
2009-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1122.68,0.53
2009-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1100.0,0.52
2009-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,889.23,0.42
2009-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,640.44,0.3
2009-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1690.5,0.8
2009-08-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,786.84,0.38
2009-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1807.14,0.88
2009-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1160.14,0.57
2009-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1103.57,0.54
2009-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,890.71,0.43
2009-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,602.56,0.29
2009-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1634.1,0.8
2009-09-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,761.65,0.39
2009-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,2069.23,1.06
2009-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1398.75,0.72
2009-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1076.92,0.55
2009-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,873.08,0.45
2009-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,590.94,0.3
2009-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1657.8,0.85
2009-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1753.85,0.93
2009-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1387.71,0.73
2009-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1023.08,0.54
2009-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,833.08,0.44
2009-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,658.58,0.35
2009-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1699.5,0.9
2009-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1527.27,0.82
2009-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1392.9,0.75
2009-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.54
2009-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,796.36,0.43
2009-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,633.13,0.34
2009-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1731.09,0.93
2009-12-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,769.57,0.4
2009-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1400.0,0.73
2009-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1162.19,0.61
2009-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,1000.0,0.52
2009-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,822.5,0.43
2009-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,647.74,0.34
2009-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1757.19,0.92
2010-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2625.0,1.37
2010-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1000.0,0.52
2010-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1150.0,0.6
2010-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1320.0,0.69
2010-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1067.77,0.56
2010-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,975.0,0.51
2010-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,786.36,0.41
2010-01-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,725.0,0.38
2010-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,383.26,0.2
2010-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1707.94,0.89
2010-02-15,Busia,Samia-bugwe,Busia,Maize,KG,Wholesale,523.39,0.26
2010-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2275.0,1.13
2010-02-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,800.0,0.4
2010-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1000.0,0.5
2010-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1372.73,0.68
2010-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1003.1,0.5
2010-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,663.0,0.33
2010-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,723.64,0.36
2010-02-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,590.91,0.29
2010-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,325.28,0.16
2010-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1762.34,0.88
2010-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1825.0,0.88
2010-03-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,825.0,0.4
2010-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1000.0,0.48
2010-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1485.71,0.71
2010-03-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1160.8,0.56
2010-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,662.5,0.32
2010-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,688.57,0.33
2010-03-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,599.29,0.29
2010-03-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,291.88,0.14
2010-03-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1736.46,0.83
2010-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2100.0,1.02
2010-04-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,825.0,0.4
2010-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1025.0,0.5
2010-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1690.91,0.82
2010-04-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1193.96,0.58
2010-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,700.0,0.34
2010-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,609.09,0.29
2010-04-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,800.0,0.39
2010-04-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,326.18,0.16
2010-04-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1753.84,0.85
2010-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1975.0,0.92
2010-05-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1060.0,0.49
2010-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,800.0,0.37
2010-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1807.69,0.84
2010-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1270.74,0.59
2010-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,550.0,0.26
2010-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,538.46,0.25
2010-05-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,769.23,0.36
2010-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,305.42,0.14
2010-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1759.91,0.82
2010-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1700.0,0.76
2010-06-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,837.5,0.37
2010-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,800.0,0.36
2010-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1550.0,0.69
2010-06-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,922.69,0.41
2010-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,475.0,0.21
2010-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,462.5,0.21
2010-06-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,700.0,0.31
2010-06-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,275.93,0.12
2010-06-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1673.32,0.75
2010-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1700.0,0.76
2010-07-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,766.67,0.34
2010-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,866.67,0.39
2010-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1608.33,0.71
2010-07-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,960.67,0.43
2010-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,566.67,0.25
2010-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,400.0,0.18
2010-07-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,608.33,0.27
2010-07-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,262.43,0.12
2010-07-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1516.66,0.67
2010-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1725.0,0.78
2010-08-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,575.0,0.26
2010-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,787.5,0.36
2010-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1753.57,0.79
2010-08-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1296.76,0.59
2010-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,500.0,0.23
2010-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,430.77,0.19
2010-08-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,553.85,0.25
2010-08-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,236.35,0.11
2010-08-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1402.67,0.63
2010-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1600.0,0.71
2010-09-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,550.0,0.24
2010-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,825.0,0.37
2010-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1815.38,0.81
2010-09-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1457.14,0.65
2010-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,633.33,0.28
2010-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,438.46,0.2
2010-09-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,597.69,0.27
2010-09-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,269.0,0.12
2010-09-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1357.36,0.6
2010-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1633.33,0.73
2010-10-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,633.33,0.28
2010-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,800.0,0.36
2010-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1800.0,0.8
2010-10-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1322.75,0.59
2010-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,600.0,0.27
2010-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,457.69,0.2
2010-10-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,676.92,0.3
2010-10-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,300.81,0.13
2010-10-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1265.2,0.56
2010-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1300.0,0.57
2010-11-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,750.0,0.33
2010-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1100.0,0.48
2010-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1592.31,0.7
2010-11-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1287.35,0.56
2010-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,600.0,0.26
2010-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,415.38,0.18
2010-11-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,715.38,0.31
2010-11-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,394.27,0.17
2010-11-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1310.97,0.57
2010-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1600.0,0.7
2010-12-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,800.0,0.35
2010-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1553.85,0.68
2010-12-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1322.49,0.58
2010-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,900.0,0.39
2010-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,450.38,0.2
2010-12-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,700.0,0.31
2010-12-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,444.93,0.19
2010-12-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1449.22,0.63
2011-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,2000.0,0.84
2011-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,833.33,0.35
2011-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1050.0,0.44
2011-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1678.57,0.71
2011-01-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1290.36,0.54
2011-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,500.0,0.21
2011-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,435.71,0.18
2011-01-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,650.0,0.27
2011-01-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,539.46,0.23
2011-01-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1440.16,0.61
2011-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,1700.0,0.72
2011-02-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,900.0,0.38
2011-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,900.0,0.38
2011-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,1758.33,0.74
2011-02-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,1365.75,0.58
2011-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,500.0,0.21
2011-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Wholesale,416.67,0.18
2011-02-15,Kampala,Central Kampala,Owino,Maize,KG,Retail,600.0,0.25
2011-02-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,474.8,0.2
2011-02-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,1411.58,0.6
